0.002337,0.000268,0.000257,0.000250,0.000247,0.000225,0.000392,0.000630,0.000392,0.000441
0.024326,0.000090,0.000107,0.000134,0.000141,0.000147,0.000136,0.000105,0.000129,0.000115
0.028483,0.000074,0.000074,0.000068,0.000072,0.000067,0.000068,0.000071,0.000112,0.000077
0.024290,0.000058,0.000066,0.000045,0.000045,0.000052,0.000059,0.000055,0.000065,0.000048
0.029175,0.000043,0.000049,0.000072,0.000063,0.000056,0.000071,0.000062,0.000069,0.000086
0.035558,0.000262,0.000198,0.000310,0.000370,0.000319,0.000627,0.000251,0.000301,0.000290
0.025419,0.000257,0.000263,0.000216,0.000247,0.000244,0.000272,0.000290,0.000312,0.000193
0.025452,0.000257,0.000334,0.000251,0.000283,0.000285,0.000289,0.000290,0.000279,0.000243
0.039646,0.000357,0.000298,0.000397,0.000462,0.000447,0.000354,0.000485,0.000426,0.000336
0.045824,0.000441,0.000422,0.000414,0.000398,0.000448,0.000416,0.000452,0.000463,0.000379
0.038975,0.000561,0.000516,0.000618,0.000518,0.000519,0.000631,0.000729,0.000551,0.000471
0.041603,0.000729,0.000567,0.000621,0.000656,0.000704,0.000785,0.000682,0.000565,0.000655
0.047883,0.000416,0.000769,0.000799,0.000861,0.000648,0.000833,0.000718,0.001011,0.000866
0.036555,0.000810,0.000844,0.000873,0.000933,0.000942,0.000862,0.000982,0.001001,0.001066
0.037931,0.001003,0.001171,0.001220,0.001252,0.000978,0.000950,0.000972,0.000879,0.001058
0.027321,0.001007,0.001236,0.001056,0.001116,0.001188,0.001340,0.001239,0.001035,0.001076
0.037175,0.001053,0.001458,0.001227,0.001294,0.001144,0.001145,0.001611,0.001442,0.001261
0.043896,0.001396,0.001696,0.001076,0.001159,0.001211,0.001133,0.001212,0.001547,0.001354
0.039828,0.001277,0.001336,0.001326,0.001727,0.001615,0.001760,0.001321,0.001437,0.001422
0.040445,0.001567,0.001667,0.002083,0.001575,0.001556,0.001607,0.001521,0.001553,0.001235
0.035641,0.001748,0.002098,0.001834,0.001561,0.001600,0.001485,0.001683,0.001780,0.001650
0.028743,0.001766,0.002124,0.001963,0.001847,0.001673,0.001759,0.002062,0.002748,0.001578
0.026538,0.001845,0.002313,0.001992,0.001934,0.001827,0.002443,0.001706,0.002117,0.002199
0.038772,0.001850,0.001941,0.002111,0.002490,0.002235,0.002054,0.001821,0.002120,0.001829
0.048797,0.002230,0.002810,0.002359,0.002933,0.002125,0.002163,0.002823,0.002727,0.001974
0.035679,0.002458,0.002046,0.002829,0.002299,0.002848,0.002389,0.002412,0.002366,0.002778
0.045812,0.002380,0.002853,0.002391,0.002491,0.002396,0.002247,0.002583,0.002986,0.002350
0.041660,0.002501,0.002288,0.002767,0.002246,0.002908,0.003067,0.002582,0.002439,0.002935
0.041500,0.002421,0.003021,0.002621,0.002564,0.003747,0.002838,0.003151,0.003038,0.002849
0.037810,0.002608,0.002778,0.003902,0.003439,0.003371,0.002827,0.002955,0.002700,0.003152
0.045976,0.003484,0.003083,0.003130,0.002644,0.003539,0.003163,0.003209,0.003567,0.002723
0.041092,0.003191,0.002974,0.002884,0.004052,0.003412,0.003099,0.003258,0.003052,0.002942
0.027616,0.003495,0.003782,0.003535,0.003179,0.002927,0.003191,0.003569,0.003568,0.003766
0.034894,0.003371,0.003119,0.003434,0.003351,0.004181,0.003616,0.003457,0.003223,0.004221
0.045513,0.003182,0.003937,0.003393,0.003305,0.003107,0.003389,0.002502,0.002441,0.002431
0.051990,0.002464,0.002516,0.002768,0.002503,0.002408,0.002591,0.002553,0.002521,0.002857
0.046139,0.002637,0.002589,0.003919,0.004562,0.005660,0.003483,0.003661,0.003645,0.003999
