2.535609,0.001813,0.002027,0.001521,0.002502,0.002184,0.002562,0.001942,0.002578,0.002201
2.681666,0.001429,0.002035,0.002293,0.001584,0.002051,0.001328,0.002366,0.001406,0.002099
0.914062,0.002176,0.001295,0.002196,0.001470,0.001036,0.001536,0.002191,0.002308,0.002572
2.449272,0.001957,0.002430,0.002022,0.002245,0.002084,0.001681,0.002274,0.001904,0.001187
1.901401,0.001032,0.001896,0.001453,0.002456,0.002083,0.002208,0.002657,0.002884,0.001438
3.398936,0.001032,0.001609,0.001302,0.001134,0.002560,0.002591,0.002408,0.002590,0.003098
2.951286,0.001757,0.001634,0.002606,0.002060,0.002557,0.002025,0.002588,0.002452,0.002181
0.803087,0.001847,0.001324,0.002216,0.002570,0.002045,0.001517,0.001249,0.001018,0.001656
0.959052,0.002256,0.001319,0.001069,0.001983,0.002062,0.002513,0.002818,0.002010,0.002070
2.063098,0.002549,0.002529,0.001486,0.002525,0.002188,0.002526,0.002331,0.002281,0.002440
0.789465,0.002492,0.002553,0.002542,0.002173,0.002112,0.002327,0.001813,0.002548,0.002069
0.896349,0.001336,0.001905,0.002091,0.002515,0.002177,0.002249,0.002306,0.001823,0.001131
1.010456,0.001334,0.002495,0.002505,0.002605,0.002602,0.002572,0.002587,0.002132,0.001445
0.836606,0.001044,0.001949,0.001461,0.002494,0.002480,0.001465,0.001610,0.001448,0.002043
0.722326,0.001568,0.001786,0.002638,0.002588,0.002530,0.001801,0.002360,0.002582,0.002497
0.647709,0.001044,0.001201,0.001969,0.002578,0.002289,0.002622,0.002501,0.001457,0.002587
0.879178,0.001035,0.001342,0.002256,0.002737,0.001356,0.002567,0.002371,0.002424,0.002496
1.532901,0.001266,0.002524,0.002508,0.002054,0.002437,0.002326,0.001431,0.001835,0.001407
0.677280,0.001146,0.001226,0.002507,0.001251,0.002172,0.001398,0.001647,0.001728,0.001172
3.490393,0.001494,0.001107,0.002449,0.001968,0.002537,0.002522,0.001807,0.002428,0.001264
0.830725,0.001333,0.001283,0.001131,0.002466,0.002542,0.001500,0.002498,0.002496,0.002240
0.700859,0.001300,0.001085,0.002190,0.002689,0.001864,0.002332,0.002208,0.002410,0.002336
0.992976,0.002164,0.002357,0.002144,0.001590,0.002552,0.001940,0.002537,0.002479,0.001830
0.699324,0.001416,0.002342,0.001508,0.002028,0.002423,0.001974,0.002327,0.002081,0.002544
2.448810,0.001033,0.002075,0.002308,0.002480,0.002398,0.002497,0.002377,0.001214,0.002462
1.265150,0.002442,0.001873,0.001042,0.001125,0.001058,0.002491,0.002488,0.002638,0.002312
0.973005,0.001093,0.001481,0.002016,0.001250,0.002516,0.002566,0.002171,0.002591,0.002325
2.213019,0.001306,0.002447,0.001792,0.002555,0.002061,0.002508,0.002042,0.002332,0.002083
0.996127,0.002565,0.002582,0.002519,0.002397,0.002366,0.001636,0.002357,0.002598,0.002597
0.891044,0.002171,0.001927,0.002486,0.002287,0.002424,0.002221,0.002601,0.002299,0.002607
0.801362,0.002450,0.002379,0.002400,0.001456,0.001051,0.002080,0.002512,0.002491,0.002164
0.732674,0.002412,0.002597,0.002553,0.001428,0.001609,0.002523,0.002595,0.002418,0.001835
0.686927,0.001199,0.002362,0.002481,0.002564,0.002199,0.002202,0.002467,0.001247,0.002474
1.213248,0.001960,0.002596,0.002392,0.002031,0.002338,0.002028,0.002568,0.002057,0.001691
3.125529,0.002539,0.002389,0.001781,0.002481,0.002444,0.001211,0.002279,0.002051,0.001911
1.027815,0.002251,0.001716,0.001479,0.002464,0.001611,0.002569,0.002030,0.002510,0.002611
0.815053,0.001525,0.002351,0.002574,0.002312,0.002415,0.002497,0.001809,0.001341,0.002540
1.094485,0.002154,0.002546,0.002601,0.002604,0.002215,0.001707,0.001563,0.002587,0.002608
0.971820,0.002539,0.002134,0.002182,0.002523,0.002326,0.002585,0.001929,0.002572,0.002590
0.993868,0.002514,0.002163,0.002410,0.002597,0.002522,0.002587,0.002425,0.002179,0.002525
0.887551,0.002566,0.002152,0.001831,0.001259,0.002202,0.002574,0.001967,0.002584,0.002577
0.919245,0.002533,0.001873,0.001239,0.002593,0.002574,0.002589,0.001051,0.002317,0.002496
1.087987,0.002648,0.002186,0.001732,0.001392,0.002417,0.002555,0.002601,0.001466,0.002180
0.892191,0.002394,0.002336,0.002605,0.002064,0.001412,0.001009,0.001766,0.002532,0.001916
0.889619,0.001358,0.001031,0.002061,0.001030,0.001223,0.001935,0.002195,0.002311,0.002433
1.054144,0.002187,0.002485,0.002555,0.002370,0.002425,0.001842,0.001850,0.002048,0.002021
0.909363,0.001128,0.001191,0.001032,0.001215,0.001029,0.001056,0.001031,0.001915,0.002703
2.124700,0.001024,0.001730,0.002310,0.001767,0.002305,0.002266,0.001905,0.001678,0.001624
3.763697,0.001217,0.001196,0.002065,0.002369,0.001522,0.001645,0.001922,0.002120,0.002367
0.916422,0.001032,0.001049,0.002020,0.002123,0.001159,0.001086,0.001380,0.002213,0.001818
