0.000166,0.000023,0.000025,0.000023,0.000063,0.000045,0.000035,0.000064,0.000042,0.000048
0.002701,0.000031,0.000031,0.000023,0.000023,0.000024,0.000023,0.000041,0.000028,0.000034
0.004675,0.000025,0.000017,0.000021,0.000032,0.000022,0.000020,0.000032,0.000025,0.000021
0.003079,0.000033,0.000046,0.000027,0.000031,0.000029,0.000036,0.000040,0.000060,0.000041
0.005142,0.000022,0.000020,0.000039,0.000024,0.000027,0.000023,0.000046,0.000039,0.000066
0.004751,0.000240,0.000237,0.000248,0.000239,0.000264,0.000224,0.000212,0.000274,0.000227
0.004111,0.000253,0.000248,0.000268,0.000236,0.000235,0.000245,0.000243,0.000184,0.000291
0.003892,0.000241,0.000197,0.000270,0.000262,0.000214,0.000282,0.000255,0.000303,0.000254
0.002982,0.000363,0.000353,0.000363,0.000316,0.000351,0.000324,0.000296,0.000443,0.000392
0.004000,0.000464,0.000384,0.000431,0.000433,0.000409,0.000464,0.000481,0.000471,0.000542
0.004678,0.000468,0.000549,0.000550,0.000589,0.000569,0.000594,0.000552,0.000517,0.000529
0.004399,0.000570,0.000695,0.000809,0.000600,0.000631,0.000715,0.000670,0.000638,0.000691
0.004504,0.000682,0.001129,0.000931,0.000885,0.001040,0.000790,0.000855,0.000857,0.001004
0.004403,0.000807,0.000930,0.000994,0.000744,0.000833,0.000888,0.000898,0.000972,0.001016
0.004433,0.000849,0.000982,0.001087,0.001551,0.001037,0.001211,0.000926,0.000901,0.000956
0.004719,0.001000,0.001194,0.001149,0.001142,0.001096,0.000912,0.001125,0.001325,0.000996
0.005291,0.000635,0.000742,0.001197,0.001489,0.001387,0.001595,0.001338,0.001255,0.001195
0.005234,0.001547,0.001299,0.001599,0.001483,0.001132,0.001212,0.001887,0.001163,0.001123
0.005068,0.001376,0.001301,0.001495,0.001470,0.001227,0.001498,0.001623,0.001578,0.001506
0.005107,0.001560,0.001506,0.001731,0.002070,0.001737,0.001865,0.001461,0.001651,0.001772
0.007620,0.002605,0.001535,0.001731,0.001614,0.001962,0.001492,0.002182,0.001794,0.001724
0.007295,0.001567,0.001727,0.002264,0.001709,0.001583,0.001828,0.001647,0.001924,0.001566
0.005324,0.001758,0.002117,0.002067,0.002199,0.001911,0.001945,0.001905,0.002113,0.002266
0.008994,0.002143,0.001923,0.002016,0.001877,0.001681,0.002649,0.002913,0.001991,0.001789
0.007446,0.003453,0.001885,0.002710,0.002593,0.001865,0.002357,0.002293,0.002458,0.002056
0.005787,0.002329,0.002295,0.002857,0.003080,0.002767,0.001666,0.002318,0.002034,0.002316
0.005899,0.002593,0.002453,0.002577,0.002687,0.002384,0.002556,0.002511,0.001901,0.003976
0.007927,0.002711,0.002721,0.002700,0.003018,0.002725,0.002972,0.002327,0.002496,0.002719
0.006223,0.002922,0.003147,0.002961,0.003182,0.003943,0.003117,0.003039,0.002708,0.002374
0.006228,0.002775,0.002698,0.003216,0.002805,0.003691,0.003217,0.003419,0.002863,0.002693
0.006051,0.002941,0.003017,0.002909,0.003854,0.002658,0.003635,0.003144,0.002880,0.002800
0.005882,0.003807,0.003251,0.003034,0.003534,0.002803,0.004029,0.002237,0.003151,0.003135
0.006122,0.003076,0.003097,0.003142,0.003146,0.002867,0.003346,0.003305,0.003165,0.003950
0.007502,0.002875,0.003738,0.003236,0.003577,0.004546,0.003339,0.003366,0.003367,0.003564
0.007703,0.003860,0.003863,0.003325,0.003535,0.004160,0.003767,0.002415,0.003624,0.003322
0.005961,0.003269,0.003456,0.003455,0.004572,0.003218,0.003394,0.003824,0.003531,0.004947
0.006546,0.003700,0.003598,0.004232,0.004166,0.003782,0.003602,0.004351,0.003844,0.004506
0.006167,0.003983,0.003710,0.004901,0.004065,0.004144,0.004503,0.003559,0.003943,0.003928
0.007343,0.003929,0.004714,0.003804,0.005089,0.004315,0.003933,0.004388,0.004096,0.004698
0.006662,0.003889,0.004139,0.004697,0.003899,0.004524,0.004299,0.005586,0.003974,0.004426
0.004398,0.004827,0.004195,0.003179,0.004336,0.004917,0.003667,0.004142,0.004393,0.004048
0.008354,0.004292,0.004438,0.004127,0.005621,0.004571,0.004060,0.004150,0.004403,0.004069
0.006806,0.004430,0.005866,0.005073,0.004256,0.005138,0.004936,0.004998,0.004724,0.004899
