0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
0.000116,0.000123,0.000138,0.000127,0.000145,0.000162,0.000141,0.000143,0.000135,0.000141
0.000231,0.000317,0.000250,0.000289,0.000268,0.000280,0.000314,0.000274,0.000254,0.000274
0.000616,0.000415,0.000460,0.000769,0.000489,0.000423,0.000417,0.000613,0.000407,0.000462
0.000521,0.000571,0.000732,0.000557,0.000549,0.000565,0.000532,0.000600,0.000638,0.000744
0.000709,0.000676,0.000733,0.000846,0.000659,0.000714,0.000739,0.000729,0.000957,0.000685
0.000922,0.000853,0.000880,0.000847,0.000841,0.001393,0.000884,0.000916,0.000835,0.001132
0.001041,0.000993,0.001111,0.001106,0.001147,0.001041,0.001092,0.001064,0.001088,0.001963
0.001355,0.001091,0.001200,0.001353,0.001174,0.001194,0.001666,0.002976,0.001281,0.001482
0.001682,0.001362,0.001577,0.002520,0.001387,0.001397,0.001531,0.001639,0.001455,0.001275
0.002495,0.001808,0.001624,0.001627,0.003657,0.001576,0.001430,0.001652,0.001509,0.001380
0.001677,0.001604,0.001643,0.001667,0.001761,0.002712,0.001678,0.001770,0.001659,0.003813
0.004419,0.001880,0.001900,0.003003,0.002658,0.002873,0.001930,0.002163,0.005090,0.005255
0.004063,0.002114,0.002205,0.002105,0.002192,0.002923,0.002688,0.002223,0.002273,0.002592
0.002938,0.004349,0.002944,0.002386,0.002274,0.002997,0.002515,0.003311,0.003097,0.003361
0.002805,0.002621,0.002506,0.003488,0.002448,0.002411,0.003496,0.002827,0.002700,0.002706
0.002735,0.002789,0.003361,0.002571,0.002851,0.002936,0.002869,0.002794,0.002806,0.003738
0.004633,0.003194,0.004344,0.004127,0.002975,0.003114,0.002976,0.002916,0.003727,0.003141
0.005049,0.003554,0.003639,0.002943,0.003077,0.003328,0.003390,0.003391,0.003268,0.003012
0.003468,0.003342,0.003242,0.003463,0.003302,0.003595,0.003369,0.003202,0.003460,0.003634
0.003698,0.003680,0.003624,0.003194,0.003663,0.003513,0.005928,0.004996,0.010589,0.005254
0.005810,0.003829,0.007506,0.006294,0.006147,0.003531,0.007013,0.005523,0.004148,0.005110
0.004029,0.003899,0.003900,0.004277,0.004133,0.004070,0.006457,0.006370,0.003977,0.004756
0.004727,0.005219,0.004158,0.003907,0.003874,0.004002,0.004077,0.004374,0.004541,0.003965
0.004295,0.004639,0.004624,0.004445,0.004189,0.005013,0.004240,0.005595,0.004306,0.004217
0.006591,0.004626,0.005057,0.005904,0.005691,0.004469,0.004368,0.004342,0.006570,0.005250
0.004643,0.005024,0.004593,0.007012,0.004901,0.005027,0.008326,0.004898,0.004973,0.006354
0.009839,0.012124,0.011521,0.014176,0.011117,0.011102,0.011213,0.009391,0.005418,0.006025
0.006824,0.005754,0.006821,0.004939,0.008254,0.005274,0.009712,0.009523,0.005151,0.006116
0.005536,0.008111,0.008291,0.011162,0.011852,0.009087,0.011043,0.012924,0.013245,0.010016
0.007185,0.009368,0.005781,0.010603,0.010032,0.006739,0.006850,0.007381,0.006616,0.007193
0.006004,0.009089,0.005942,0.006302,0.006099,0.006094,0.009518,0.008179,0.008196,0.006986
