0.000194,0.000033,0.000031,0.000028,0.000027,0.000027,0.000027,0.000030,0.000028,0.000027
0.001560,0.000144,0.000151,0.000131,0.000173,0.000156,0.000154,0.000930,0.000225,0.000151
0.001707,0.000538,0.000269,0.000283,0.000296,0.000278,0.000302,0.000415,0.000286,0.000280
0.001677,0.000506,0.000430,0.000440,0.000424,0.000428,0.000475,0.000420,0.000449,0.000379
0.001685,0.000534,0.000570,0.000597,0.000567,0.000550,0.000614,0.000511,0.000570,0.000587
0.001367,0.000711,0.000689,0.000740,0.000698,0.000719,0.000916,0.000750,0.000768,0.000836
0.001393,0.000910,0.000961,0.000879,0.000883,0.000858,0.000880,0.000834,0.000884,0.001175
0.001676,0.001516,0.001000,0.001643,0.001539,0.001489,0.001973,0.001094,0.001290,0.001005
0.001738,0.001489,0.001754,0.001168,0.001168,0.001249,0.001218,0.001149,0.001242,0.001627
0.002054,0.001389,0.001367,0.001418,0.001547,0.001330,0.001420,0.001282,0.001585,0.001514
0.001907,0.001467,0.001932,0.001709,0.001648,0.001639,0.001537,0.001645,0.001702,0.001500
0.002312,0.002683,0.001674,0.002650,0.001623,0.001780,0.001846,0.002104,0.001871,0.001919
0.003027,0.002242,0.001975,0.002149,0.002331,0.002278,0.001980,0.002009,0.002061,0.001946
0.002237,0.002919,0.002469,0.002265,0.002057,0.002572,0.002250,0.002207,0.002216,0.002196
0.002585,0.002437,0.002499,0.003251,0.002674,0.003101,0.002330,0.002404,0.002251,0.002673
0.002718,0.002888,0.002945,0.002489,0.002615,0.002543,0.002540,0.003219,0.002817,0.003080
0.003016,0.002632,0.002889,0.002936,0.002528,0.002477,0.003535,0.002755,0.002741,0.002843
0.003347,0.002955,0.002901,0.002940,0.003118,0.004465,0.002803,0.003140,0.002961,0.002936
0.003185,0.003246,0.002971,0.003031,0.003035,0.003140,0.003172,0.003202,0.003205,0.003186
0.003656,0.003353,0.004285,0.003845,0.003494,0.003571,0.004609,0.004508,0.003576,0.003342
0.004853,0.003503,0.004433,0.003550,0.003834,0.003519,0.003563,0.003769,0.003574,0.003540
0.004390,0.003543,0.004023,0.003776,0.003645,0.003569,0.004047,0.004800,0.003878,0.003909
0.006529,0.004032,0.003951,0.005254,0.004026,0.003923,0.003869,0.004265,0.004192,0.004525
0.004255,0.004466,0.004361,0.004388,0.004551,0.004530,0.004143,0.004206,0.004178,0.004074
0.004559,0.005199,0.005417,0.004457,0.004499,0.004303,0.004552,0.004610,0.004228,0.004397
0.007630,0.005450,0.004650,0.004617,0.004458,0.004537,0.004434,0.004656,0.005417,0.006100
0.005809,0.004849,0.004689,0.004781,0.004971,0.004807,0.005057,0.004761,0.007034,0.005865
0.004586,0.005417,0.006143,0.004847,0.005077,0.005326,0.005265,0.005043,0.004795,0.004895
0.005711,0.005807,0.005303,0.005496,0.005198,0.007533,0.006053,0.005425,0.005272,0.005408
